Product ID,Product Name,Category,Sub-Category,Unit Price,Sales,row_number
TEC-PH-5625,Polycom VoiceStation 500 Conference phone,Technology,Phones,235.96,471.92,311
OFF-ST-6033,Smead File Cart Single Width,Office Supplies,Storage,128.88,1288.8,312
TEC-AC-4186,Enermax Router Erganomic,Technology,Accessories,230.53,2074.73,298
OFF-ST-4281,Fellowes Recycled Storage Drawers,Office Supplies,Storage,88.82,177.65,312
TEC-AC-6076,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,Technology,Accessories,44.79,89.58,298
OFF-AP-3865,Cuisinart Microwave Red,Office Supplies,Appliances,250.61,1253.07,299
OFF-AR-6111,Stanley Highlighters Easy-Erase,Office Supplies,Art,14.97,29.94,300
FUR-CH-5775,SAFCO Executive Leather Armchair Red,Furniture,Chairs,369.14,2584.01,303
TEC-CO-3707,Canon Wireless Fax Color,Technology,Copiers,247.07,1482.39,304
OFF-ST-4457,Gould Plastics 9-Pocket Panel Bin 18-3/8w x 5-1/4d x 20-1/2h Black,Office Supplies,Storage,42.39,84.78,312
TEC-AC-4936,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,Technology,Accessories,13.27,39.82,298
TEC-MA-5014,Konica Printer Durable,Technology,Machines,267.96,1607.76,309
TEC-PH-5336,Nokia Audio Dock Full Size,Technology,Phones,168.03,840.15,311
OFF-AP-4958,KitchenAid Microwave Silver,Office Supplies,Appliances,311.07,2488.56,299
OFF-AP-3570,Breville Microwave Black,Office Supplies,Appliances,160.61,1124.26,299
FUR-FU-6235,Tenex Chairmats For Use with Hard Floors,Furniture,Furnishings,12.99,64.96,307
FUR-TA-5062,Lesro Round Table Adjustable Height,Furniture,Tables,242.24,726.72,314
OFF-ST-3360,"Belkin 19"" Center-Weighted Shelf Gray",Office Supplies,Storage,58.98,117.96,312
TEC-MA-6148,StarTech Printer Red,Technology,Machines,253.32,1519.92,309
TEC-CO-3686,Canon Fax Machine Color,Technology,Copiers,319.83,1279.32,304
FUR-CH-4545,Harbour Creations Rocking Chair Black,Furniture,Chairs,144.66,723.3,303
TEC-CO-4765,HP Copy Machine Color,Technology,Copiers,245.13,1715.91,304
OFF-AP-4731,Hoover Microwave Red,Office Supplies,Appliances,308.64,1234.56,299
FUR-TA-5071,Lesro Wood Table Adjustable Height,Furniture,Tables,328.73,2301.14,314
FUR-BO-5778,Safco Floating Shelf Set Mobile,Furniture,Bookcases,199.26,996.3,302
OFF-BI-5614,Plastic Binding Combs,Office Supplies,Binders,4.55,18.18,301
FUR-TA-4646,Hon Conference Table Fully Assembled,Furniture,Tables,922.95,922.95,314
FUR-BO-5940,Sauder 3-Shelf Cabinet Metal,Furniture,Bookcases,110.76,664.56,302
TEC-AC-5896,SanDisk Router Programmable,Technology,Accessories,257.85,1547.1,298
OFF-AR-5912,Sanford Highlighters Fluorescent,Office Supplies,Art,17.01,34.02,300
TEC-MA-6142,StarTech Inkjet Wireless,Technology,Machines,301.89,1207.56,309
FUR-BO-3889,Dania Classic Bookcase Metal,Furniture,Bookcases,410.22,2051.1,302
OFF-AR-5156,Lumber Crayons,Office Supplies,Art,7.88,23.64,300
FUR-TA-4647,Hon Conference Table Rectangular,Furniture,Tables,490.16,980.32,314
OFF-BI-4346,GBC Imprintable Covers,Office Supplies,Binders,10.98,21.96,301
FUR-BO-4851,Ikea Classic Bookcase Traditional,Furniture,Bookcases,411.75,2470.5,302
FUR-BO-5949,Sauder Classic Bookcase Mobile,Furniture,Bookcases,438.51,877.02,302
OFF-LA-3206,Avery 487,Office Supplies,Labels,3.69,3.69,308
TEC-CO-4576,Hewlett Fax Machine Digital,Technology,Copiers,319.56,1917.36,304
TEC-MA-5548,Panasonic Inkjet White,Technology,Machines,310.5,2173.5,309
FUR-TA-4841,"Iceberg OfficeWorks 42"" Round Tables",Furniture,Tables,75.49,377.45,314
OFF-PA-6497,Xerox 1942,Office Supplies,Paper,48.94,195.76,310
FUR-BO-4860,Ikea Library with Doors Metal,Furniture,Bookcases,362.85,1814.25,302
OFF-AP-3868,Cuisinart Refrigerator Black,Office Supplies,Appliances,495.51,2477.55,299
FUR-CH-5428,Office Star - Ergonomically Designed Knee Chair,Furniture,Chairs,64.78,259.14,303
TEC-CO-3681,Canon Copy Machine Laser,Technology,Copiers,262.14,2097.12,304
OFF-PA-6441,Xerox 1891,Office Supplies,Paper,48.91,244.55,310
OFF-PA-6361,White Dual Perf Computer Printout Paper 2700 Sheets 1 Part Heavyweight 20 lbs. 14 7/8 x 11,Office Supplies,Paper,32.79,163.96,310
TEC-AC-5097,Logitech Desktop MK120 Mouse and keyboard Combo,Technology,Accessories,16.36,98.16,298
FUR-BO-5972,Sauder Stackable Bookrack Pine,Furniture,Bookcases,149.34,597.36,302
OFF-AP-4498,Hamilton Beach Microwave Red,Office Supplies,Appliances,282.51,3955.14,299
FUR-BO-3887,Dania 3-Shelf Cabinet Pine,Furniture,Bookcases,132.8,796.82,302
FUR-TA-4713,Hon Wood Table with Bottom Storage,Furniture,Tables,283.38,2833.76,314
FUR-BO-3892,Dania Classic Bookcase Traditional,Furniture,Bookcases,273.84,1916.88,302
OFF-BI-4358,GBC Prestige Therm-A-Bind Covers,Office Supplies,Binders,34.31,102.93,301
OFF-BI-6345,Vinyl Sectional Post Binders,Office Supplies,Binders,11.31,45.24,301
FUR-BO-5942,Sauder 3-Shelf Cabinet Pine,Furniture,Bookcases,151.23,1361.04,302
FUR-TA-3759,Chromcraft Computer Table Adjustable Height,Furniture,Tables,445.62,1782.48,314
TEC-CO-4791,HP Wireless Fax High-Speed,Technology,Copiers,322.57,1612.84,304
OFF-ST-6248,Tenex File Cart Single Width,Office Supplies,Storage,120.74,845.21,312
OFF-AP-4500,Hamilton Beach Microwave White,Office Supplies,Appliances,187.1,935.5,299
TEC-MA-5016,Konica Printer White,Technology,Machines,226.31,2036.81,309
TEC-AC-5135,Logitech Router Erganomic,Technology,Accessories,245.13,980.52,298
OFF-AR-5289,Newell 312,Office Supplies,Art,4.67,18.69,300
TEC-CO-4767,HP Copy Machine Laser,Technology,Copiers,206.83,1654.64,304
TEC-PH-3786,Cisco Audio Dock VoIP,Technology,Phones,182.16,1457.28,311
TEC-PH-5163,Macally Suction Cup Mount,Technology,Phones,9.56,28.68,311
FUR-TA-3761,Chromcraft Computer Table Rectangular,Furniture,Tables,235.2,1411.2,314
TEC-AC-6078,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,Technology,Accessories,37.59,112.78,298
OFF-LA-3327,Avery White Multi-Purpose Labels,Office Supplies,Labels,3.98,15.94,308
OFF-BI-6393,Wilson Jones Four-Pocket Poly Binders,Office Supplies,Binders,1.31,5.23,301
TEC-PH-3787,Cisco Audio Dock with Caller ID,Technology,Phones,182.07,910.35,311
FUR-TA-5055,Lesro Computer Table Fully Assembled,Furniture,Tables,428.34,856.68,314
TEC-PH-5359,Nokia Speaker Phone VoIP,Technology,Phones,110.92,1330.99,311
OFF-PA-3507,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",Office Supplies,Paper,5.82,11.65,310
TEC-AC-5894,SanDisk Router Bluetooth,Technology,Accessories,136.72,1914.08,298
TEC-AC-4945,Kingston Digital DataTraveler 16GB USB 2.0,Technology,Accessories,7.16,50.12,298
OFF-AP-4744,Hoover Stove Silver,Office Supplies,Appliances,483.84,3386.86,299
TEC-PH-5248,Motorola Audio Dock VoIP,Technology,Phones,104.08,728.53,311
TEC-PH-3800,Cisco Signal Booster Cordless,Technology,Phones,154.68,1237.44,311
TEC-MA-6149,StarTech Printer White,Technology,Machines,254.58,1018.32,309
OFF-SU-3001,Acme Trimmer Easy Grip,Office Supplies,Supplies,46.2,600.6,313
OFF-AR-5331,Newell 350,Office Supplies,Art,2.62,5.25,300
TEC-MA-5546,Panasonic Inkjet Durable,Technology,Machines,265.38,2123.03,309
OFF-BI-3307,Avery Printable Repositionable Plastic Tabs,Office Supplies,Binders,6.88,41.28,301
OFF-ST-5695,Rogers Folders Industrial,Office Supplies,Storage,31.17,187.02,312
TEC-CO-4574,Hewlett Fax and Copier Laser,Technology,Copiers,192.87,1350.09,304
OFF-PA-6448,Xerox 1898,Office Supplies,Paper,6.68,13.36,310
FUR-FU-4070,Eldon Image Series Desk Accessories Burgundy,Furniture,Furnishings,4.18,4.18,307
TEC-PH-5836,Samsung Signal Booster Full Size,Technology,Phones,137.88,965.16,311
OFF-ST-4267,Fellowes Lockers Industrial,Office Supplies,Storage,187.03,748.12,312
FUR-BO-5953,Sauder Corner Shelving Mobile,Furniture,Bookcases,134.84,943.87,302
FUR-BO-3901,Dania Library with Doors Metal,Furniture,Bookcases,361.86,1447.44,302
TEC-AC-5140,Logitech Wireless Gaming Headset G930,Technology,Accessories,159.99,479.97,298
OFF-AR-5325,Newell 345,Office Supplies,Art,19.84,59.52,300
FUR-TA-3342,Barricks Computer Table with Bottom Storage,Furniture,Tables,480.03,2880.18,314
OFF-BI-4378,GBC Wire Binding Combs,Office Supplies,Binders,8.27,49.63,301
FUR-TA-3413,Bevis Coffee Table Adjustable Height,Furniture,Tables,224.26,2018.33,314
TEC-MA-5547,Panasonic Inkjet Red,Technology,Machines,262.85,2102.83,309
TEC-MA-5020,Konica Receipt Printer White,Technology,Machines,102.56,820.49,309
TEC-AC-6341,Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc 25/Pack,Technology,Accessories,22.99,91.96,298
OFF-AP-4490,Hamilton Beach Blender Black,Office Supplies,Appliances,69.18,553.44,299
OFF-AR-3551,Boston School Pro Electric Pencil Sharpener 1670,Office Supplies,Art,24.78,99.14,300
OFF-PA-6553,Xerox 1994,Office Supplies,Paper,5.18,15.55,310
FUR-TA-3348,Barricks Round Table Adjustable Height,Furniture,Tables,327.41,2291.84,314
FUR-BO-3625,Bush Classic Bookcase Mobile,Furniture,Bookcases,415.2,1660.8,302
FUR-TA-3765,Chromcraft Conference Table Rectangular,Furniture,Tables,609.17,2436.67,314
FUR-CH-4558,Harbour Creations Steel Folding Chair Black,Furniture,Chairs,95.46,954.6,303
OFF-PA-6453,Xerox 1901,Office Supplies,Paper,4.22,16.9,310
FUR-TA-3777,Chromcraft Wood Table Adjustable Height,Furniture,Tables,484.71,3877.68,314
OFF-SU-2971,Acme Elite Stainless Steel Scissors,Office Supplies,Supplies,6.67,6.67,313
FUR-FU-6223,Telescoping Adjustable Floor Lamp,Furniture,Furnishings,8.0,15.99,307
TEC-MA-6140,StarTech Inkjet Durable,Technology,Machines,255.15,765.46,309
OFF-PA-6508,Xerox 1952,Office Supplies,Paper,4.98,14.94,310
OFF-AR-3475,Binney & Smith Canvas Blue,Office Supplies,Art,51.36,410.88,300
TEC-PH-3785,Cisco Audio Dock Full Size,Technology,Phones,155.86,779.28,311
TEC-MA-4197,Epson Inkjet Durable,Technology,Machines,306.63,613.26,309
TEC-AC-4870,Imation Bio 8GB USB Flash Drive Imation Corp,Technology,Accessories,166.24,166.24,298
OFF-ST-6293,Tennsco Regal Shelving Units,Office Supplies,Storage,101.41,304.23,312
OFF-PA-6443,Xerox 1893,Office Supplies,Paper,32.79,163.96,310
TEC-PH-5264,Motorola Signal Booster Full Size,Technology,Phones,144.42,2021.88,311
TEC-PH-3152,Apple Speaker Phone VoIP,Technology,Phones,111.05,1221.56,311
OFF-AP-3875,Cuisinart Stove White,Office Supplies,Appliances,536.43,1609.29,299
TEC-CO-6000,Sharp Fax Machine Laser,Technology,Copiers,266.08,1596.51,304
OFF-AR-5929,Sanford Prismacolor Professional Thick Lead Art Pencils 36-Color Set,Office Supplies,Art,29.95,89.86,300
TEC-CO-5994,Sharp Fax and Copier Digital,Technology,Copiers,168.24,2018.88,304
OFF-BI-4373,GBC Velobind Prepunched Cover Sets Regency Series,Office Supplies,Binders,29.58,88.75,301
FUR-FU-4329,Flat Face Poster Frame,Furniture,Furnishings,18.84,94.2,307
TEC-CO-3685,Canon Fax and Copier Laser,Technology,Copiers,191.34,1913.4,304
OFF-AP-3871,Cuisinart Refrigerator White,Office Supplies,Appliances,410.2,2051.01,299
FUR-CH-5790,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,Furniture,Chairs,18.65,37.3,303
TEC-PH-5844,Samsung Speaker Phone Full Size,Technology,Phones,124.53,1120.77,311
TEC-AC-3407,Belkin Standard 104 key USB Keyboard,Technology,Accessories,11.67,46.69,298
FUR-BO-3902,Dania Library with Doors Mobile,Furniture,Bookcases,328.43,656.86,302
OFF-PA-6534,Xerox 1977,Office Supplies,Paper,6.68,33.4,310
TEC-MA-5008,Konica Inkjet Wireless,Technology,Machines,313.44,1253.76,309
FUR-TA-4692,Hon Round Table with Bottom Storage,Furniture,Tables,335.34,2012.05,314
TEC-PH-3784,Cisco Audio Dock Cordless,Technology,Phones,123.28,1479.36,311
FUR-TA-3352,Barricks Training Table Adjustable Height,Furniture,Tables,320.49,2563.92,314
OFF-AR-6632,Zebra Zazzle Fluorescent Highlighters,Office Supplies,Art,4.86,14.59,300
FUR-TA-3432,Bevis Round Table with Bottom Storage,Furniture,Tables,466.37,1399.11,314
OFF-PA-6516,Xerox 196,Office Supplies,Paper,4.62,13.87,310
TEC-PH-5837,Samsung Signal Booster VoIP,Technology,Phones,91.12,820.08,311
OFF-BI-6634,Zipper Ring Binder Pockets,Office Supplies,Binders,2.5,14.98,301
FUR-BO-5960,Sauder Floating Shelf Set Mobile,Furniture,Bookcases,197.1,788.4,302
TEC-MA-4195,Epson Card Printer White,Technology,Machines,143.11,715.53,309
TEC-CO-3690,Canon Image Class D660 Copier,Technology,Copiers,599.99,2999.95,304
FUR-TA-3431,Bevis Round Table Rectangular,Furniture,Tables,515.76,3094.56,314
TEC-CO-3602,Brother Ink Laser,Technology,Copiers,98.0,882.03,304
OFF-ST-6294,Tennsco Single-Tier Lockers,Office Supplies,Storage,375.34,1126.02,312
TEC-MA-5512,Okidata Printer White,Technology,Machines,221.54,886.14,309
FUR-CH-4400,Global Deluxe High-Back Manager's Chair,Furniture,Chairs,200.19,600.56,303
OFF-AP-4506,Hamilton Beach Stove Red,Office Supplies,Appliances,542.34,2711.7,299
FUR-CH-5457,Office Star Swivel Stool Set of Two,Furniture,Chairs,132.14,1189.28,303
FUR-CH-4397,Global Comet Stacking Armless Chair,Furniture,Chairs,299.05,897.15,303
OFF-PA-6471,Xerox 1919,Office Supplies,Paper,40.99,163.96,310
FUR-TA-3341,Barricks Computer Table Fully Assembled,Furniture,Tables,206.1,1854.93,314
TEC-MA-4199,Epson Inkjet Wireless,Technology,Machines,308.22,924.66,309
FUR-TA-3349,Barricks Round Table Fully Assembled,Furniture,Tables,352.09,1760.43,314
TEC-CO-3588,Brother Copy Machine High-Speed,Technology,Copiers,262.29,2098.32,304
TEC-AC-4939,KeyTronic 6101 Series - Keyboard - Black,Technology,Accessories,40.99,163.96,298
FUR-FU-4051,Eldon Expressions Punched Metal & Wood Desk Accessories Pewter & Cherry,Furniture,Furnishings,8.51,51.07,307
OFF-ST-3059,Advantus Rolling Storage Box,Office Supplies,Storage,17.15,51.45,312
OFF-AP-3572,Breville Microwave Silver,Office Supplies,Appliances,151.23,2117.22,299
FUR-BO-4845,Ikea 3-Shelf Cabinet Mobile,Furniture,Bookcases,144.96,1014.72,302
TEC-PH-5270,Motorola Speaker Phone Cordless,Technology,Phones,132.63,1591.56,311
TEC-MA-5571,Panasonic Printer Durable,Technology,Machines,177.74,533.22,309
OFF-PA-2856,"1/4 Fold Party Design Invitations & White Envelopes 24 8-1/2"" X 11"" Cards 25 Env./Pack",Office Supplies,Paper,5.88,5.88,310
OFF-ST-4078,Eldon Lockers Blue,Office Supplies,Storage,178.12,1068.71,312
TEC-AC-4187,Enermax Router Programmable,Technology,Accessories,233.85,1403.08,298
OFF-AR-3837,Colorific Watercolor Pencils,Office Supplies,Art,5.16,15.48,300
TEC-CO-3610,Brother Wireless Fax High-Speed,Technology,Copiers,250.84,1003.35,304
OFF-PA-4460,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),Office Supplies,Paper,5.98,11.96,310
OFF-SU-5634,Premier Automatic Letter Opener,Office Supplies,Supplies,192.3,961.48,313
OFF-BI-4374,GBC VeloBinder Electric Binding Machine,Office Supplies,Binders,36.29,254.06,301
TEC-MA-5513,Okidata Printer Wireless,Technology,Machines,241.65,1933.2,309
FUR-CH-6016,Situations Contoured Folding Chairs 4/Set,Furniture,Chairs,49.69,99.37,303
OFF-AP-2889,Acco 7-Outlet Masterpiece Power Center Wihtout Fax/Phone Line Protection,Office Supplies,Appliances,97.26,194.53,299
TEC-PH-3803,Cisco Signal Booster with Caller ID,Technology,Phones,151.83,607.32,311
OFF-EN-3089,Ames Business Envelopes Security-Tint,Office Supplies,Envelopes,14.64,87.84,305
FUR-FU-2864,36X48 HARDFLOOR CHAIRMAT,Furniture,Furnishings,16.78,33.57,307
TEC-CO-4785,HP Personal Copier Digital,Technology,Copiers,105.34,632.04,304
OFF-BI-3983,DXL Angle-View Binders with Locking Rings by Samsill,Office Supplies,Binders,6.17,24.67,301
OFF-BI-2936,Acco Translucent Poly Ring Binders,Office Supplies,Binders,3.74,3.74,301
FUR-TA-3762,Chromcraft Computer Table with Bottom Storage,Furniture,Tables,354.74,1773.72,314
TEC-PH-5351,Nokia Signal Booster Full Size,Technology,Phones,137.79,1377.9,311
TEC-PH-3966,Digium D40 VoIP phone,Technology,Phones,128.99,773.94,311
OFF-ST-5422,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Office Supplies,Storage,167.27,1003.62,312
OFF-ST-6315,Trav-L-File Heavy-Duty Shuttle II Black,Office Supplies,Storage,43.57,348.56,312
TEC-CO-3708,Canon Wireless Fax Digital,Technology,Copiers,340.47,2042.82,304
TEC-CO-4776,HP Fax Machine Laser,Technology,Copiers,199.56,997.8,304
TEC-MA-5499,Okidata Card Printer White,Technology,Machines,156.82,1411.34,309
TEC-CO-3689,Canon Fax Machine Laser,Technology,Copiers,318.39,1273.56,304
TEC-PH-5560,Panasonic KX TS208W Corded phone,Technology,Phones,39.19,195.96,311
FUR-BO-4863,Ikea Library with Doors Traditional,Furniture,Bookcases,218.03,2398.37,302
TEC-MA-4193,Epson Card Printer Durable,Technology,Machines,170.07,680.28,309
TEC-CO-4575,Hewlett Fax Machine Color,Technology,Copiers,321.36,964.08,304
TEC-PH-6413,Wilson SignalBoost 841262 DB PRO Amplifier Kit,Technology,Phones,287.96,575.92,311
OFF-BI-4485,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",Office Supplies,Binders,34.24,171.2,301
TEC-AC-5237,Microsoft Sculpt Comfort Mouse,Technology,Accessories,39.95,79.9,298
OFF-AP-4965,KitchenAid Stove Red,Office Supplies,Appliances,304.08,912.24,299
FUR-TA-3350,Barricks Round Table Rectangular,Furniture,Tables,324.4,1622.01,314
OFF-BI-5642,Pressboard Data Binders by Wilson Jones,Office Supplies,Binders,4.27,21.36,301
OFF-AP-4735,Hoover Refrigerator Black,Office Supplies,Appliances,350.46,1401.84,299
TEC-MA-4207,Epson Printer White,Technology,Machines,261.03,2088.24,309
FUR-BO-3897,Dania Floating Shelf Set Metal,Furniture,Bookcases,168.81,2194.53,302
OFF-ST-5701,Rogers Lockers Industrial,Office Supplies,Storage,190.89,1527.12,312
OFF-AP-3864,Cuisinart Microwave Black,Office Supplies,Appliances,138.94,972.62,299
TEC-MA-5573,Panasonic Printer White,Technology,Machines,264.9,794.7,309
FUR-BO-5966,Sauder Library with Doors Metal,Furniture,Bookcases,206.45,825.79,302
TEC-PH-5246,Motorola Audio Dock Cordless,Technology,Phones,176.22,881.1,311
TEC-PH-3129,Apple Audio Dock VoIP,Technology,Phones,166.98,1001.88,311
OFF-PA-6092,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",Office Supplies,Paper,8.25,16.5,310
OFF-AP-4730,Hoover Microwave Black,Office Supplies,Appliances,277.26,554.53,299
TEC-PH-3801,Cisco Signal Booster Full Size,Technology,Phones,153.12,1531.2,311
OFF-BI-3268,Avery Durable Slant Ring Binders With Label Holder,Office Supplies,Binders,3.34,6.69,301
FUR-TA-3770,Chromcraft Round Table Fully Assembled,Furniture,Tables,328.0,2951.99,314
OFF-AR-5301,Newell 323,Office Supplies,Art,1.68,3.36,300
FUR-TA-3780,Chromcraft Wood Table with Bottom Storage,Furniture,Tables,313.64,627.28,314
TEC-PH-3183,Avaya IP Phone 1140E VoIP phone,Technology,Phones,278.99,1394.95,311
TEC-PH-3818,Cisco Speaker Phone with Caller ID,Technology,Phones,138.48,553.92,311
FUR-BO-3629,Bush Corner Shelving Mobile,Furniture,Bookcases,126.51,759.06,302
OFF-AP-4737,Hoover Refrigerator Silver,Office Supplies,Appliances,527.01,1581.03,299
TEC-CO-4570,Hewlett Copy Machine Laser,Technology,Copiers,165.89,1161.2,304
FUR-BO-4391,Global Adaptabilites Bookcase Cherry/Storm Gray Finish,Furniture,Bookcases,430.98,1292.94,302
FUR-CH-5394,Novimex Rocking Chair Adjustable,Furniture,Chairs,89.28,803.52,303
OFF-ST-4456,Gould Plastics 18-Pocket Panel Bin 34w x 5-1/4d x 20-1/2h,Office Supplies,Storage,91.99,275.97,312
FUR-TA-5067,Lesro Training Table Adjustable Height,Furniture,Tables,144.53,1011.7,314
FUR-TA-3357,Barricks Wood Table Fully Assembled,Furniture,Tables,345.6,2419.2,314
OFF-ST-6282,Tenex Trays Industrial,Office Supplies,Storage,49.22,689.09,312
FUR-CH-4429,Global Wood Trimmed Manager's Task Chair Khaki,Furniture,Chairs,90.98,545.88,303
FUR-CH-5454,Office Star Swivel Stool Adjustable,Furniture,Chairs,176.43,882.15,303
OFF-PA-4465,Green Bar Computer Printout Paper,Office Supplies,Paper,54.96,164.88,310
OFF-AP-3371,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,Office Supplies,Appliances,69.48,69.48,299
FUR-CH-4562,Harbour Creations Swivel Stool Black,Furniture,Chairs,129.71,1037.71,303
OFF-ST-5239,Mini 13-1/2 Capacity Data Binder Rack Pearl,Office Supplies,Storage,130.87,261.74,312
OFF-BI-4356,"GBC Pre-Punched Binding Paper Plastic White 8-1/2"" x 11""",Office Supplies,Binders,12.79,25.58,301
FUR-CH-5451,Office Star Steel Folding Chair Black,Furniture,Chairs,89.28,803.52,303
